block_number,tx_hash,log_index,user,amount_raw,amount_tokens
41781900,0xd9bad706f3af6f3c34f888f9dd23a057b841477ee355953f0822b240658b4324,360,0x1f202c0ce488f60a655a40c0edd15cce05bc2e54,75354,0.075354
41782151,0x3d69026f57b20bfe9c41a9795aadca13aae40ad5b90c0b8a3531aff31bcbd28b,784,0x4bbf4715de7c86f67467974b41af320ef8d58d58,109645,0.109645
41782766,0xaf21dcb63b41d063c13cce5d0bd47a7bce2e910c4703b93300af5f13c81bf54f,2254,0x8f6ba914cf0047d1240afcc0b17c84f72dbb82ca,1680928,1.680928
41784333,0x7b3199561f9f6ebcae848ea64139cf7bac0db7dd4d1c17e8165633b46cb7a0ed,271,0x062a0522ad4010ff9857b85644c13fa7d3c34d20,852292,0.852292
41784582,0x0a1e4ae211cd44935a05fdb0e63c8469f0fec79ef76c7cb8f957c5608186e44b,664,0xde30181bebd88f7b32fd2ab4f57e4c557e675e8b,13712068,13.712068
41785532,0x6d24372a05bee51280c4a76333b74938051ac9e51b0bd77a1b73309296fc2ad2,348,0xa331fbac8451b88d77bce34a97e81c0b94924f8b,104070,0.10407
41785553,0x387fc1483742f68df8d704f00f1aaef61e177e2eb06164abc5c89623b2bb1be6,72,0xa284f92d766b08f745cf57dd00806ed021f18b70,448709,0.448709
41785584,0x12cfb44df4070c83a450c399cd843ba8425ce3ce4765e60e32850b0cc3c703e8,335,0x51650dd894fbf72b26eaed3de455c3a74467d573,47224,0.047224
41787448,0xdef0a92f5e8f93bc160a1809ef17e854428ded38e05b43717ddd8f9053a5853c,474,0xca90380c7867040ce5df59a56338c1b95861511f,279,0.000279
41787846,0x17e373a05a2610f13fad8f61304c06c9a46636f2eb0407197dc8e54d6a92298b,455,0x53b699b8cbe28db28845db7cbb6e3ac69976d7c2,42374,0.042374
41788322,0xff771b8b6fdd4f50ceeb661359c9470f7edc9e9520638ec02c8553d7a8815270,1315,0x04bb02076e38aecea50a3932ba81fc6b281db00c,150,0.00015
41788734,0x48f7ead33d882fd03e74c845ec71efa8bc2b8fa1919e58de4c1bfcc91d6dd345,193,0xeb69747474e960cd92ad935a9e8e6149f9cad67b,923357,0.923357
41788834,0x300cee4ac574d78579208a8a6a972229676c12f36f0a10ccd59b467ea468c92d,333,0x4282341588f94c158bfaa40ae2c9f3abfdac647f,342804,0.342804
41788853,0x16e6b816275991466b3c292232eb1feecd9f895937f34959cf026ecbd22ef96c,3,0x4282341588f94c158bfaa40ae2c9f3abfdac647f,0,0.0
41788857,0x35cc75c5ac3f0d6cae1270ea47f183a8392f3f8a4268cd62b2e566a030ee6e09,388,0x796d1798e43300da0497d6e070043a82e6f4d4b4,421720,0.42172
41788877,0x28a6a5db2ae2b6e13a759e75581afd7a451d712a041e920cb24537823b1c5c31,364,0x67fbd96be7691bca3f9a221a82ef08389330629c,163,0.000163
41789150,0xb8e85d9f9bb62d3619eb34cc7b20620f7695febef7951aeadf5a016af96332e7,771,0xdeea7465ba904b61b27ef1fabc6b2ba691f173b7,7844899,7.844899
41790152,0xaaef6e31182090d7fabcd5f8c1452c41d4cd413b906ad66315f6c6a84417016a,348,0xe449720a782d1e98780bfe62cb57dc80bba64111,2695940,2.69594
41790203,0x4664468099834d4f7e42f756a7ce8df91a9ed2e62ec324546bba2731ea58569c,1177,0x0ff65f3c24c1410c34ccef7b888d19736a036665,1462,0.001462
41790434,0xb0750ab0ce3f0c7db96b91cba4f03a10d6c40cbf0dfd2284bb07c369e578f615,647,0x07ba1b451bc00a27ad89888cb0d3d97f6155a83e,276559,0.276559
41790628,0x4c204897391790981b7974548cb6094ef39c76f45b21c11d37cd96d83ad34b89,78,0xd956d35c348daa334245402a31fde52120b1dcff,286,0.000286
41791942,0xe9030616b8d2b4093b43c0cdedd6978b7e784c98551ecc50bbc34257cd916627,41,0xb7f175bca037f6a5e6f89a9706f5c58e4db11b2c,3220,0.00322
41793702,0x494cd1b6ae5aedf46ab17fc3a7c811e59f17b8b33a5f3ce8dcb6cf3832f49456,566,0x79383bef02a9f8a3f8b1938f0cff48aa359756ab,113821,0.113821
41793936,0x7c623ac1d05205255f0c7eca70ef17efdce155b7b4dbb38904fb07ac39e48840,1654,0x5bbe692654af3bd1f6f53a6bd1c6793e70dd26b0,1558247,1.558247
41794277,0x9297b3119871a635ec07ca7043c4152ebe1a4d58838e149846fc7c9d35bc93c5,43,0x6648d39dd323adc816cadcada011d2c497c5257b,133,0.000133
41794409,0x7449c4adfaff7ff38907cabe5e4102ee76e376726ab647deb9a54eb5427c44c2,383,0xf58d15f9913829e1b61e92399dc77b082e6825a1,4,4e-06
41794786,0x09a0df7bb83a0a75745d527575891fd78857d89450226f303dab4ebdaa85a603,108,0x360b74a47f58405bdecf33811b1f2ca37dc66320,448,0.000448
41795342,0x59856d5d4014d30151a9f8d00249719159420a491a6e39b2a5a72889df2805cf,1156,0x6eaf0b9b37c2819838d29c89f0ac115752039e5e,0,0.0
41795664,0x7a2ed8dc4b74673e46fbd875c60ea8263a8b7dcce3ed20163b906dd2fb53c470,193,0x9debadcaae4820092c8ff7dc741c9ec7d9e95027,20,2e-05
41796008,0x8eb0b8bbb469d02ff09aba8d7dc2919b154a27eafda7ee16e47e6e99b21f5a51,475,0xee82b58e023afc0305c62c16cd41f229215f22e3,1657,0.001657
41796563,0x4c2d5441ba37d63696ccf0ffedeedf835b3fa19fff5b242a27f1046152adacbd,1250,0x8a85792d1a880a5ce40f4867d400054f9892f597,683223,0.683223
41798427,0xe9ce52cd6eed0ac7f3a5ef565b0b0c3e8aa1a2014828c284c3760f99b99b6bb7,684,0x4efd3ccfb7a1de70e1b9553cd96f9579dad10ba3,464210,0.46421
41798666,0x5e729527a8cf9a8ebdacf2df2dec0c6e9a53f59c34006f06b39241042672cece,700,0x22723cc5ae5a1b4514ca41f2466e2ade15cf529b,4970,0.00497
41801852,0xadb3421dc85faf6d7ffc63d094f64a57686f491c5c390b094eecc8771827570a,674,0x9a212305c951911d92fc7a457c48d900e33dfecd,15638,0.015638
41802152,0x1cf2d74c5ad42398ebd8cf8330b9961be66519db285097e0fd486f7e397dff00,851,0xa284f92d766b08f745cf57dd00806ed021f18b70,0,0.0
41802688,0x3e04fd57a2198dd39b702b50f9370f7c7bb9508d82c46467f32aebf78273b6f4,91,0xc8dc1412e9da4cac5433e91f72832dad76de7b84,25704,0.025704
41804432,0x63358a58245f6caa9eddffcd2b3b2501c7cdaea7eb97ccbf757d13c7f5b6622f,961,0xbef11302091aac60ba686d0ad6c639cabdfe95d6,266,0.000266
41804820,0x1f4ab5ac3113aa31e77879394ed9625c3e5860cd6f6fba0982f8a6acdcb7ce25,207,0x8fb9a5707b3f1fa4baecbb6cef36fccc9cd18192,723617,0.723617
41805248,0x6e12a91dd4a3442659eaea680cdca6c34e658fae73bd879b0ea4b512ca911ce4,703,0x8e437c286498dd2a6216ede8722e6b742e253269,4617716,4.617716
41805657,0x29177ecd6d11b62b271ce3dda8c1a49efb8b667ca10b16e073dd4a55522794d0,777,0x321cef9d7e66fddb2a84dd12742b9426a47c0d67,3855,0.003855
41806779,0x9e4fc300a40ca1168815eb08b19e02c9de26cdc2975eafd0a10189b71298748c,1062,0xaaafeb4c3973d9bb2b354ca3298e19f840f4f3cf,0,0.0
41806816,0x7254919c382de36dcb154ffdfcbbc07864bbfae8c7a099eae83172c55aafd4c1,431,0xef68a8f68f387377c71f6a86b7e7f98b8413471d,14532,0.014532
41806819,0x207df997897bc6577fe9f169478bead2b5ceb7cc23a839ec1655de7d436ad32b,365,0xef68a8f68f387377c71f6a86b7e7f98b8413471d,0,0.0
41808197,0x4f9b8f60f0ba883bb0b66e6ef5d4213b58f8ba722a84b6e4e0c9298011520d80,377,0xcddab2a53c980f3d0e8c1cdec626c6a9744a3c3a,132987,0.132987
41808589,0x7a26a816513af13d06d0aee10a793b5537b80380630056f399289d5aadfb177c,140,0x078cd0a04ba02b7f31a02641aa10c6143f526942,219013,0.219013
41810801,0x0de10fb116f745080119848bdedfa84fc34a86bf18aebd1ebece37ff08a14796,295,0x711e5bf65b17b331a50bde223a25366c9d9249c0,476,0.000476
41811927,0xef539fdd2b6874d4df872cceefd147ae088cd3a1c5882eeaf25aee334d35a1b9,767,0x8259590916004bca4ee602b66504ea595cb3b04c,88242,0.088242
41812458,0x0838f2cd4f427b578549fbb257c7d0a3a8d78835f3b8638b85fe8ea9eaeca529,384,0xec8251169dd17dd5769c0297cf77ec5bcc89763f,49,4.9e-05
41813539,0xaee24171fdc336583962ae81cc5b0db20cad9b635fb2f56365ea2b111ce25ed2,98,0x1cbc5227872ded59eefe8686ffb0ad8587152a08,699667,0.699667
41814166,0xcff8c710113c0a5de5780810a1bd20514d7745d147372a1958a113e7fd21bd76,764,0xced1e2a9edfe1fdffad524566d0cb6bbb6ebb44c,862649,0.862649
41814765,0xca750111bb35fd00224f36831d96e45a2bfafb3846d4028653d1125a1eeae2e4,339,0x50c827e3897209452ea9e21972bb8e7b4558baa6,24262,0.024262
41814910,0xdb3dc6701090803c922001ad0a2965c8a1915f8d235f5956118401655dceb853,1694,0x43239ea89f9d35ab631a3e6d2766253eb3af90bb,1725300,1.7253
41815246,0x397e23cedbade64ccd5a6e04eba280ef0a121c28717f4572ed2a7d45a1ca009e,672,0x9a80ec4259baf2d62ba5cdea03049f0cc53244a0,196000,0.196
41816321,0xb33052f9d74d5cc769f155fa21b95f5a67be3e7d22daddd1a83e4548093b7a38,320,0xdf8763126b6ba0b5c7b155db801d1a9146744918,16,1.6e-05
41818236,0x1dec3e051cc66f190ba777ff43bcd4dcaaab13e2d130db4e11ec3060551218d4,569,0x15e18516ee99433f0208ebc135e89361f21257a9,544,0.000544
41820639,0xa9a8b9c21ad74bc3d4c8cb8e3c5ae7e87bcafeb9ae33671d0b18a55b74d6e3bf,21,0xc26840a7bb1435c87dddaed3acbf4de94005c131,23672,0.023672
41820972,0x8482dba5e5e673d6d018d8d8503d3596eeb01d92d27bc3a119d6e023c4e14ca6,383,0xbc4f22d7bccc2c3b928c6b85f4021cac3a47963f,21697,0.021697
41821368,0x51be22abcb839bff467d7f2faf0c00d8cd8cfc201c1735c036d5c41927e9b505,1583,0x790ff44266b1900a4ae03d3c0fe9697e04be917e,1029847,1.029847
41821935,0xd76bfe90c625ad608ccd4f09c6a0c1d6fc02290cbde1679452b3ebca338662f2,423,0x799c04752dc44a9bb189be597b99952c88809cf8,1016,0.001016
41822074,0xa59ce476759f59880e61d2dd636c4a7e29f36bd1583dd1f638b5cdec5e372418,519,0x707df94c8a9749ef929105592b8a83118b7e8f32,5803,0.005803
41825772,0x0834b540296dfef21be1ec6709c4107f607c5dba6292cb763cdaedae3ad1d816,906,0x1e8138749d6c350e0f81a4933e08b50e30d921ea,177,0.000177
41825786,0xc375bf6add2da4ffea6b3cb63d559e026e95d5694a0b481663f55375c2485486,810,0x1e8138749d6c350e0f81a4933e08b50e30d921ea,0,0.0
41827368,0x813ee81605fd2bb8dc0384f2d0193867f92f9eddfcc7a7c0b931034976ba010d,1537,0xf0a391658f07e65779c7370a592675106c931277,992,0.000992
41830389,0xfbcef388ad07b6310bb72eeef9354a393b8ef1b12d0277b11e16b616d3377775,482,0x4555ddf20dd9091fa7aa7cefa426a14cbbab4876,463391,0.463391
41830591,0xa7b440450587ae30dad334a9674d15cc4b6e2ff393800bbd0e1ebce3ea897d45,236,0x800417f1244bffb037f177f9fc8fe1ca822425ba,6552,0.006552
41830660,0x3e608c80e0c6f51b3af72d7b498d5dd529c618342214804a1a28c395de8c29f9,480,0x46be0ae3602c93f74fce3abb31fd00a2f1c957d7,27048,0.027048
41831332,0x62084b89eb7b2abcd3c3c54785971342659cc5e71c32a4e0c2ea1fd520b5f375,626,0x8e0115c93244b3175fa9c997665bd1924a61c089,446153,0.446153
41831513,0xd98a752f41323ab817a3bf55b5235ac54f904ee3ad94a9a38e1e73a2e01e1db9,627,0x5aba6594360e22d90b5643a8074f535488c3d918,125760,0.12576
41832042,0x5afcb57d786325c636c846011e5a4c33c53c286c07a7960639b2f9f5efaf32aa,1026,0xe7fdfc5fa1559e482dfff7dfd2ef8c6c24d42baf,23092471,23.092471
41832658,0x74d35822a7675cef5296f9a5620e49ac5b78b83307e00f2a7a6b5b3afc79011c,680,0xcab19ce32b92898d572aa4261e4a2b968a0d273e,343853,0.343853
41833413,0x3f9f16b79770f47512cd46cf9ff0183f71d79c409429a00f95620526dd122713,214,0xf83fbb9a117a027867cd1354c4b1982997a669d4,31273,0.031273
41833501,0x8ae8d7949a6773fc200eb35161b6acaef3f0bffd7f938b4815bd3b9b905cda60,598,0xf58d15f9913829e1b61e92399dc77b082e6825a1,4,4e-06
41833956,0xf589dd7b49b2e980f57d2ad6f74463cae7d81e6bc26f8bc5e4f9100953d3d443,26,0xbb63203fa253b667f1d8d591954f5a14ba5613e2,630,0.00063
41834075,0xdffb9038962cabc3a72e12208eca3380f0b7df59ef411c9e2ef9fe48d4a181f4,628,0x1cd4a7c27e3d9b8e220ee276dee680c3656f5d18,398784,0.398784
41835999,0x659a271b1fd12b37d3bad4610c435abdf2ef5268abd253cf8fe71b856789433a,407,0x4389c066c481232f778e7f180d1682d3b421550b,1766,0.001766
41837608,0xd3d748f64ae26a8e4a77143bb9abc00f134b3b90b441cd5a8b9547a7539ce367,441,0x55dd7d8db617e34c37b43db2e1ef154e2558c6df,4110,0.00411
41837837,0xf1885fec14c85b2bc5e2c699298e0a870280559348c17616b04a53b3b1b6da03,833,0x9f82000e6f6778c5d344921f623da98750d6c464,151063,0.151063
41837850,0xdb82c406194ca129568b53fc713ff49ffd307ba84ba17276772df6149bbf937f,296,0x7dee5b10375937752e7ab01b8b55311b85c4fe96,1103666,1.103666
41837859,0x5219c7e4626ba47ba74d1b35b61fa1fd98d1db84e193356bccecb8af70557d12,1623,0x248aaf6f50ee889a55604903e62a54ab04b2a651,137696,0.137696
41837915,0x7a97a513f2f62da919d01d8d19ca3a0bab4da837db76a8982df8403e9502d11b,793,0x4d4ac65513fee380c596ac9edfac588782831bdf,304,0.000304
41837954,0x76e02a913f9bf47651d817b0c11b1b78a295136394a6836cd248d0623aa47a99,967,0x553276ff2623863a4d79672014020efdbe3d9204,6946430,6.94643
41838097,0x0f55ddbc19bec8ff70c3aabae71b3f502d0aee328012cbe4813e7dc814bbbaae,442,0x118d48e98d4a6760bc535e68d26d734a9b4ee3b3,1187865,1.187865
41838277,0x769e79caa1ac0c3aca0aac9a6eb9057b22d5e9b9134a85cc3b4d5e095c72c2e8,405,0x076958b9075f0b6d287a92a194e3ce836f3cf3b8,2750921,2.750921
41838369,0x2ca23ed7e1f5cb5ab517102e01b49b0bafcc486c9fa3af1a884424c599efe7cf,512,0x9a5364990427a3a50a967acfdf76e49f1fd85c5e,110194,0.110194
41838661,0x677f1f7b4b96421e57270fb1b708532f0300c8181a429b6af05bb000a4f2516d,845,0x4bbf4715de7c86f67467974b41af320ef8d58d58,109708,0.109708
41839816,0x013be0562e8c8b6b9e2efdfbe27d3d6553b7a4265064a6a7ff1aab719c822201,832,0x8f6ba914cf0047d1240afcc0b17c84f72dbb82ca,1681580,1.68158
41840392,0xa4b3f43291621ae4cd587d4a671841db8eb0c9d98d95220cc92567847f853df6,707,0x0eb4d9dc612f691797883414a43cc4d7b5b372b7,393736,0.393736
41840536,0x39ac15f676957d5d215cc53bcc42f1cae6554c7d567bf7b9847c304d46e3192c,566,0x75a6a8fc521acb35f749f6f9c9226429d50fee8f,82750,0.08275
41843037,0x5486b694f1811554fb552d0a0e652972597539b737f6dbf741b006b1cb1ee44c,417,0x8abf2fd63ef087075bb89df8f58516e4fd6976d0,374713,0.374713
41843043,0x3505662ff1eb95a00c556584e7a286f3abe9d7689c540271132dbbf5a9d34d5d,590,0x3844597c2b75e8510d8895173addc28dd995fa45,40,4e-05
41843575,0x035a4a1c4cdbaf30c1e476c44b9dd6d023eb70b3fbccc4707874d93f9883fc3b,454,0x2c56fa9cb85cc81d37baddfe97f37629fbd860dc,2311440,2.31144
41847512,0x65c389ee58e640328d91e5b1df05b48ec9ac6f19c197bb71304425116e18a189,1,0x4555ddf20dd9091fa7aa7cefa426a14cbbab4876,463391,0.463391
41849627,0x1141d708f225274c8e17f39f2c164f4de0e7a83dbd3e7faa3387ab4ce4bea370,798,0xaa5ad4b1a60e9c615909e00323b2243c029af3a3,109798,0.109798
41849663,0xa5eb701679d8bfba0a7491b73c692b6d00bd4c3772463643f5a7207025ab4f94,789,0x765007669e22f8d5080af0b17c5bf78906cfcf59,122872,0.122872
41850076,0x4e56edc824ff2f0466937cffb89e90709d24efad5362b420ebc551f5903a00c9,20,0xaaafeb4c3973d9bb2b354ca3298e19f840f4f3cf,0,0.0
41850198,0x7f6c16f6f1b4eeb51ff292343882d1fe9f654e9c7673d5d0ae4220ae800a6111,665,0x37102dc13b628078fb466885c5c376d1f503dc06,393282,0.393282
41850277,0xbd7cfe0d3cf44cc5acf09d3c28abf8c316cedf71e4a6d98bef3a246d3a37a598,303,0x37102dc13b628078fb466885c5c376d1f503dc06,0,0.0
41850326,0x8263a645b5cb79962f4e09a6a3ff0ba777d6f0f8f8fc43cd70c06fb675646ec0,550,0x8f668c104e0b1472bd2556508443f57d1de0e9f4,226938,0.226938
41851469,0xc69a914369b3fb47aa2bab181072cf567a2a4b3f59ab51c5c908ba60510ddc53,277,0xbef59c0d61e294b244743de015ca0e04a3e4ea05,98,9.8e-05
41851582,0x9670d53148b4010e7100317a13e60722514b3b7197dbf0bf9d4ea06ad6c269fc,611,0x90c38b5b7cc04e647ca2985069f2dbba906eb619,2,2e-06
41853137,0x98ee9431a3c7e351ff53a4a64144736b6084b4d7361b7e8312c44096ff33732a,1890,0x15877a4e5f8029a957ee45ca6358a9bf310e499c,6840,0.00684
41853928,0x4bc858aade3a269217b399987a753a8a8cb32c8fea69c5692e104478d8d3e154,279,0x3f7c10cbbb1ea1046a80b738b9eaf3217410c7f6,19019167,19.019167
41862811,0xd49c484e4573a4f50228e363b4751f17a0d890e0e9025561988b41113599bc15,25,0x0f8d3248a3df3a6ffd486f79e5c283e37a75a6b5,846,0.000846
41868001,0x8b59d8fbc00834d4af5149a06c1674904f893acb691f3ce86aa4500d612fdabf,685,0xf3454c486e6572a77bf101355f7b528dcc595c30,47528473,47.528473
41870799,0x33ca7bbca8626cb88d79700251a2d488b207adf4f5642f3b3c29fbcd04a6793a,783,0xf0a391658f07e65779c7370a592675106c931277,124,0.000124
41872084,0xed724cd80746162e7585c71213035f33dcd169d50ee58d5d8843116770750106,298,0x85e1e69c7839c4c5199dca4c6d46cbb52726ac48,442758,0.442758
41872319,0xdc949df6f3ac07fe315f0b43c8aaecc6117af77cff124d3b5a2cf81db9bf0b14,1500,0x9dc552a659d48c4479e2231e56a9f93161483ee8,3486,0.003486
41873838,0x71788b7b198705a1fe90a5c1d6cd895066531f66c1f4e491a5a21ce3b02fe37d,1559,0x800417f1244bffb037f177f9fc8fe1ca822425ba,3276,0.003276
41874656,0xbd4afd1d91df425e0274d96769bc975875c453525b54c023c2c3aec96b2c74cd,856,0x47d9572c1db29e5c7e781702b5ce1daf07dccec4,4,4e-06
41875076,0xf0d34c395d9ade750b484a6d150c9771f79d24e66abd75893c29a8a20d7a8951,1244,0x31b387cd55f9bb09db50f903e3b928c17df7fdfd,100827,0.100827
41875619,0xfe20a34e2974001e3d0786d8f1456743009cdf3d9ef6b7b6f06041dfda398244,447,0xc3ec9f6ad2bae9e2a320cdcd2355ce3acd576e1c,36,3.6e-05
41875712,0x8db88a133a1a5e54c1505a7b52f6355ba47cfeccfc42195d0c9617b4fc1975cd,803,0xe5425ab04fbecd2cd6dd893ebd0c44840d350b46,275517,0.275517
41876402,0xecbeaa1c30b8cf664ba3348000bb84ff816ce3e96b79745949673d1142c6d364,243,0x0ff65f3c24c1410c34ccef7b888d19736a036665,2924,0.002924
41876735,0x31b54cb9a07e62da51aeffe237f27890277ff21c4123ff2e5743e7311acd2faf,729,0xf58d15f9913829e1b61e92399dc77b082e6825a1,4,4e-06
41876900,0x0105b0b0144145dce0316ad5770067c0db27ffb6d33e9714dae3fb4ba4d24139,558,0x93fa923cd78cd3004d49285df24ff417ffbc0f9b,170798,0.170798
41877435,0x7d0cdcf21a58943379f9e07e1a0023dbe0f686188fc462364a48169e3449e472,669,0x6371f4e7a71dcb8653eed21370ae8a366345602f,453330,0.45333
41877919,0x5802aeaf3f16c78dcd329f0e73e2ef900dee4e2f77a5c654985f5f0e50ed4cab,421,0xb5966d9a661c69342f81c51f069e1cf080463269,7980,0.00798
41878484,0xdccf3585acbdd7546e793c5032309b82326a4c554c41c522669189fec21e50d8,136,0xe92a2bc4da32c6b249877abf1bd200747e379608,9791,0.009791
41878801,0x2b79962f578d6210000b87caddfd7b8f1fce1e087b790b50c676d071d4647f2f,644,0x43c74deb5b164d68f5f35da72022b83ded6830a3,7980,0.00798
41879306,0x6c257d9dd4039b393f9f16a523698ad09ddef246dc4d58ad03e7e38f7fbe5fe3,675,0xd5beda146abee7546b5bf9e725b32546f62d8961,49,4.9e-05
41879550,0xb9dd1f43c11854aa996a89d93782aa2791b87e4dc7245de972a9c7739d6366df,751,0xe818c7b2b5739482f5d1bb044408d640a9fdabb3,6048,0.006048
41885115,0x7fb21b1b68c11f074b05df9067a33e9d47155c09ec3281368c2e898baaf7d7fd,858,0x76ec5398eb3b08f2b22b887b82578ec64fb7fcb0,2,2e-06
41885509,0xe95dd7617d5810949ad819fd8fcd4cd41c6c78a9be982e08eba96534e36bee89,142,0xaf95d68532fc3c02ff4aae0cd64182be368d9417,36,3.6e-05
41887129,0xc45724d0b9f0ac289ede4190aa832cfd2faa008e62b95f88f962f57e9df1c603,344,0x0b8556ecc007f82bbefdc81b1773068fe3d17928,446238,0.446238
41887409,0x0931125c7e0fbf216ab4a54d6435b173c1633f02029f2ce6227e0071f06301bf,186,0xc935b59c7f810cec91e46b45f03a4ac4cc0e915e,13020,0.01302
41888150,0xe60bf5e18e5adfdf440513503a4e8a97e512e11a59733f0c50b9d3d4b7282466,494,0x63a09a24a06df585e3e35c3dfd2c424c0dc60d10,595,0.000595
41889443,0x27e8fdaabaf82f667f82517add6326c461f1083be6962c440a51e74f7cef3f3b,172,0x7a0fac960e1372c0c60170e4221ad1d239c7e3c6,3,3e-06
41889509,0x0a085bcb021e2491dd8c05d2a2dede5f23850ad1014655bc550451b812d4b4ba,137,0x78267df474bf819b7ab56a854c24f7a417ae6371,24908,0.024908
41889862,0x81de68a68725928fdabaaae5a87b295a4d79d4230db571d198501df74d9bb76a,26,0x4555ddf20dd9091fa7aa7cefa426a14cbbab4876,463391,0.463391
41890222,0x20a7a28e2f9752e72b7945509ea7cfb480ecb0953235d0149b8bef7b195fed38,46,0xd5602c39518469b1d8672d973c8e0a023f219cd6,9900,0.0099
41892704,0x6087b26b820ad0438af26ad0bbf0f78101862e8bd7412af17249c67bfb4d6449,63,0x0b57180aed8b4ae23b606227c8160e3d601d9b51,169,0.000169
41895363,0x984137a587f3df4fbb5cb8230e6157aed54c89179702ba3b3bd1396661d290c6,549,0xb430887de6b4d061dc633b9e830b6d66b646b3c9,1206663,1.206663
41897446,0x6bb28a2d0fe23bbf2d51642b860814d1fbc45b4bcaa862ed04599e0ed4ee3af9,97,0xb63fda17b0d35caaba34b8ab6b8c1d83694d8ebb,234430,0.23443
41899727,0xcac1cb669037624dd427b61f9a6f70c10fa1f9006bee952db17a02f118e76797,318,0x30325a6820cb3d65f99d9e97f7c5c0fac94fdcbd,3332987,3.332987
41909049,0x19945d31253db66c5a49e7cec67e017bf66b03e017268a89d3b394473cde00f1,821,0x1f122a266232f30e6813a8ab5de4c15e17d03afb,272434,0.272434
41910014,0x973afc80fb54ce4de27386ff5a6a2dfb9560a4c7018b43ac420251fca66edd73,74,0xe19373e980d5dbdea2a801250d1829890a5547cb,40009,0.040009
41912133,0xbdde154e84ef3dc1cb9dcbba7b0e7b5fa0aff76009d4a1d1341727f38fd3c934,144,0x05c56f118b79642902ac68f4f9a5b66e4a8b22be,59492,0.059492
41919176,0x34c9eaadd5cee1931b24fde7995fd9a35de051b2083efeb1b035d83d08e77d0a,6,0x6833338b84eadb845e4db8de6d9e4e378df3794b,634530,0.63453
41919498,0x1a3c9d892f9bd444879be7d4b6c8111f0fb8f1b9bd09a35f62942ac0bf2a93d9,340,0xec8251169dd17dd5769c0297cf77ec5bcc89763f,21,2.1e-05
41919912,0xd99a260d37af54691ed844e88691ad1d5ece4c94eff15457bbbefc5723c35787,342,0x740a18011f67f6128f7ae57717a43a693e87ea60,100,0.0001
41925520,0xb6dd62a34b8037432300634fce8da2da75a35e98d454c11157de4152cd1080a9,50,0x6948cf78d148da4a255960231d95c60b0bbae5c4,12940,0.01294
41925939,0x16dc18869eae0bd91858e140bce8e4b942f9b6dfb7842b51732f1341eba7981f,1633,0xa506eb9b1b40a135859830c96ca53518f475ee0a,26850,0.02685
41925960,0xa15f27cbe7879b61f2e6b4c3205411d2ea7db323b97a0f3dda6126d87eb03014,273,0xa506eb9b1b40a135859830c96ca53518f475ee0a,0,0.0
41927508,0x6573ace72b18cdac737c5b4734690104663782607616de035b5f1c2f75984ebc,1125,0xf1de79a7507beb06d17c9293414b0ef9f3578888,2,2e-06
41931970,0xd1c8c73ef7fa3f5dabf32357ba340a73d0fd55c52da260374d59c69b20cb3bc3,389,0xa331fbac8451b88d77bce34a97e81c0b94924f8b,208140,0.20814
41932048,0x99489757c1f2561f13b495f95061789c9e59222b517d9a3a0f1f09a5cbc02e31,963,0x51650dd894fbf72b26eaed3de455c3a74467d573,94448,0.094448
41932067,0x21431d4688d8f27b1efdcdff5ab5453c0fa84151b8575ba73566ec5d4442aca5,1105,0xf58d15f9913829e1b61e92399dc77b082e6825a1,8,8e-06
